comparison,FEATURE_ID,c1_num_reps,c2_num_reps,c3_num_reps,counts_c1_g1,counts_c1_g2,counts_c1_both,counts_c2_g1,counts_c2_g2,counts_c2_both,counts_c3_g1,counts_c3_g2,counts_c3_both,prior_c1_g1,prior_c1_g2,prior_c2_g1,prior_c2_g2,prior_c3_g1,prior_c3_g2,H3_independence_Bayes_evidence,g1_c1_sampleprop,g1_c1_mean,g1_c1_q025,g1_c1_q975,g1_c1_Bayes_evidence,g1_c1_AI_decision,g1_c2_sampleprop,g1_c2_mean,g1_c2_q025,g1_c2_q975,g1_c2_Bayes_evidence,g1_c2_AI_decision,g1_c3_sampleprop,g1_c3_mean,g1_c3_q025,g1_c3_q975,g1_c3_Bayes_evidence,g1_c3_AI_decision,alpha1_postmean,alpha2_postmean,alpha3_postmean,c1_flag_analyze,c2_flag_analyze,c3_flag_analyze
line,fusion_id,3,3,3,235,68,323,312,76,352,333,93,354,0.5,0.5,0.5,0.5,0.5,0.5,NA,0.952591782525121,0.7756,0.7832,0.7463,0.8162,0,1,0.8041,0.7842,0.748,0.8164,0,1,0.7817,0.7833,0.7471,0.816,0,1,0.5261,0.5245,0.5258,0.802165,0.667652,1.94769,1,1,1
line,fusion_id,3,3,3,252,81,328,277,67,287,342,94,371,0.5,0.5,0.5,0.5,0.5,0.5,NA,0.952009021031098,0.7568,0.7772,0.7438,0.8091,0,1,0.8052,0.7786,0.7449,0.8096,0,1,0.7844,0.7781,0.7451,0.8093,0,1,0.5353,0.5332,0.5339,0.803248,0.681976,1.92941,1,1,1
